id,tag,population,geometry,centroid,area_id,area_distance,area_time,fastest_id,fastest_distance,fastest_time,area_levels,fastest_levels
620,11_22_6,1032,"MULTIPOLYGON (((-58.46881393751713 -34.61617068723957, -58.46959951314 -34.61515856688045, -58.46864908210135 -34.61465662707715, -58.46846448325886 -34.61455909722152, -58.46767872915309 -34.61557149207939, -58.46676297147933 -34.61675121601056, -58.46796079594463 -34.61726970980069, -58.46863523364319 -34.61756166104529, -58.4687968379826 -34.61764489546405, -58.46909363878627 -34.617797843437, -58.4699233498458 -34.61675635169857, -58.46881393751713 -34.61617068723957)))",POINT (-58.46843820820479 -34.61627649919912),4,1.197,271,4,1.197,271,0,0
621,11_22_7,856,"MULTIPOLYGON (((-58.46663391912178 -34.61501996118204, -58.46558520441733 -34.6144663086267, -58.46548758288527 -34.61441391464504, -58.46498365845766 -34.61507873773598, -58.46446592651488 -34.61576179896264, -58.4645385893608 -34.6157877143089, -58.46554267277614 -34.61622299228389, -58.46567743729216 -34.61628137143404, -58.46665163189341 -34.61670304893877, -58.46676297147933 -34.61675121601056, -58.46767872915309 -34.61557149207939, -58.46663391912178 -34.61501996118204)))",POINT (-58.46607693251419 -34.61561196600015),4,1.507,297,4,1.507,297,0,0
622,11_22_8,865,"MULTIPOLYGON (((-58.46703525196151 -34.61237393656955, -58.4657447361023 -34.61169021833712, -58.46565070148876 -34.61181311244712, -58.46496681276459 -34.61270569471365, -58.4647980664371 -34.61261590574316, -58.46370152240278 -34.61204103963542, -58.46301301161723 -34.61305903803219, -58.46419824031128 -34.613708771033, -58.46363553440411 -34.61444323973373, -58.46498365845766 -34.61507873773598, -58.46548758288527 -34.61441391464504, -58.4661553811065 -34.61353287987906, -58.46626048990458 -34.61339435072407, -58.46703525196151 -34.61237393656955)))",POINT (-58.46499359554692 -34.61326369655581),4,1.976,369,4,1.976,369,1,1
623,11_22_9,763,"MULTIPOLYGON (((-58.46370152240278 -34.61204103963542, -58.46240899468675 -34.61136348350616, -58.46225737490212 -34.61128601543483, -58.46278369992615 -34.61029140236418, -58.46284988361652 -34.61016358071231, -58.46269289935359 -34.61008090171462, -58.46182604176276 -34.60962567059621, -58.46164061032156 -34.60952291886936, -58.46107483573437 -34.61066605317923, -58.46055266024129 -34.61172101320095, -58.46070828277929 -34.61179552559651, -58.46170744149013 -34.61234330421603, -58.46301301161723 -34.61305903803219, -58.46370152240278 -34.61204103963542)))",POINT (-58.46205159205332 -34.61138369603184),4,2.285,430,4,2.285,430,1,1
624,11_3_1,693,"MULTIPOLYGON (((-58.51268955670772 -34.59741018459377, -58.51205160617828 -34.59702078131454, -58.5118171461244 -34.59687579987321, -58.51138528848766 -34.59660870905795, -58.51073427724879 -34.59732857238199, -58.51012674747965 -34.59800045566562, -58.51003286792979 -34.59810335050313, -58.50944183911371 -34.5987578617635, -58.50826690501744 -34.59803285570757, -58.50813877175919 -34.59795353423011, -58.50763199317736 -34.59851226453333, -58.50751717141407 -34.59863921304979, -58.50867464252389 -34.59935395074819, -58.50882109564432 -34.59944439190761, -58.50929513222771 -34.59973711035568, -58.5101241078603 -34.60024899366757, -58.51074527225513 -34.59956217512089, -58.51133949846869 -34.59890642753119, -58.51142983499345 -34.59880525492387, -58.51203701923995 -34.59813301325673, -58.5122312418742 -34.59791905309251, -58.51268955670772 -34.59741018459377)))",POINT (-58.51031142127255 -34.59848144300058),2,0.615,178,2,0.615,178,0,0
625,11_3_10,773,"MULTIPOLYGON (((-58.50291211170167 -34.59916710534038, -58.50221452828034 -34.59993489786726, -58.50309347200567 -34.60047878580301, -58.50390976639321 -34.6003811851896, -58.50471541343505 -34.60028485043522, -58.50628054354314 -34.60009767463031, -58.50637327527028 -34.59990319741979, -58.50689607215907 -34.59932545185044, -58.50675703436043 -34.59924155524781, -58.50559199862483 -34.5985214496798, -58.50492355727962 -34.59925903508978, -58.5035823588798 -34.59843009372841, -58.50301757804142 -34.59905100974368, -58.50291211170167 -34.59916710534038)))",POINT (-58.5044935221079 -34.59956074043327),2,0.8490000000000001,198,2,0.8490000000000001,198,0,0
626,11_3_11,740,"MULTIPOLYGON (((-58.50390976639321 -34.6003811851896, -58.50309347200567 -34.60047878580301, -58.50340443191312 -34.60067129545219, -58.50355999748765 -34.6007673738854, -58.50364817420127 -34.60082185344704, -58.50486238351461 -34.60157203188022, -58.50554378839291 -34.60199300769645, -58.50645991293272 -34.60205536101628, -58.50772133244001 -34.60214117298456, -58.50837648556727 -34.60218128313446, -58.50883382706294 -34.60167566937712, -58.50753123063334 -34.60087070175236, -58.50628054354314 -34.60009767463031, -58.50471541343505 -34.60028485043522, -58.50390976639321 -34.6003811851896)))",POINT (-58.50613668620397 -34.60116251767346),2,0.74,162,2,0.74,162,0,0
627,11_3_12,775,"MULTIPOLYGON (((-58.5080765693155 -34.60250016368564, -58.5084000597812 -34.60218285387045, -58.50837648556727 -34.60218128313446, -58.50772133244001 -34.60214117298456, -58.50645991293272 -34.60205536101628, -58.50554378839291 -34.60199300769645, -58.50581607967276 -34.60216129844895, -58.5061676914151 -34.60237850587242, -58.50597821012058 -34.60258801777056, -58.50537384223804 -34.6032636786808, -58.50461981571281 -34.60410657741849, -58.5037340832419 -34.60509670435835, -58.50360724551072 -34.60524097769627, -58.50378496958856 -34.60534634445844, -58.50433186133179 -34.60567004441701, -58.50444534682255 -34.60573726167293, -58.50473758124483 -34.6059101959606, -58.50491931222775 -34.6060172498811, -58.50578563267293 -34.60505000952523, -58.50590753001536 -34.60491291903696, -58.50601274274972 -34.60479456744392, -58.50667176833418 -34.60406402263514, -58.50731290691376 -34.60335327020347, -58.50746893499042 -34.60318250239382, -58.50809151719235 -34.60250109405627, -58.5080765693155 -34.60250016368564)))",POINT (-58.50586995945461 -34.60383903360225),2,1.218,270,2,1.218,270,0,0
628,11_3_2,800,"MULTIPOLYGON (((-58.5100846205221 -34.5958042602057, -58.50965183681581 -34.59553652973603, -58.50962744400795 -34.59553302392082, -58.50845306303808 -34.59536423187409, -58.50813031680779 -34.5957204226685, -58.50752218121968 -34.5963915891389, -58.50743095066136 -34.59649300774373, -58.50873627808362 -34.59729507780236, -58.51003286792979 -34.59810335050313, -58.51012674747965 -34.59800045566562, -58.51073427724879 -34.59732857238199, -58.51138528848766 -34.59660870905795, -58.5100846205221 -34.5958042602057)))",POINT (-58.50942802075111 -34.59660351875961),2,0.855,205,2,0.855,205,0,0
629,11_3_3,687,"MULTIPOLYGON (((-58.50845306303808 -34.59536423187409, -58.50725530976544 -34.59517994955804, -58.50662385755417 -34.59508285073562, -58.50509210668828 -34.59487734015415, -58.50477901188369 -34.59482049294483, -58.50318120708557 -34.59458222096485, -58.50287687520268 -34.59469791806914, -58.50287665936426 -34.59469800012351, -58.50416309923377 -34.59549393893514, -58.50549974144118 -34.59632090401909, -58.50683666570528 -34.59714799508804, -58.50743095066136 -34.59649300774373, -58.50752218121968 -34.5963915891389, -58.50813031680779 -34.5957204226685, -58.50845306303808 -34.59536423187409)))",POINT (-58.50597176223858 -34.59567558823578),2,1.051,285,2,1.051,285,0,0
630,11_3_4,619,"MULTIPOLYGON (((-58.50621437986864 -34.59783472399051, -58.50641662948476 -34.59795951567374, -58.50751717141407 -34.59863921304979, -58.50763199317736 -34.59851226453333, -58.50813877175919 -34.59795353423011, -58.50826690501744 -34.59803285570757, -58.50944183911371 -34.5987578617635, -58.51003286792979 -34.59810335050313, -58.50873627808362 -34.59729507780236, -58.50743095066136 -34.59649300774373, -58.50683666570528 -34.59714799508804, -58.50549974144118 -34.59632090401909, -58.50498767752204 -34.59688490724164, -58.5048754071817 -34.59700840158477, -58.50621437986864 -34.59783472399051)))",POINT (-58.50744314045266 -34.59755014602271),2,0.845,211,2,0.845,211,0,0
631,11_3_5,565,"MULTIPOLYGON (((-58.50628054354314 -34.60009767463031, -58.50753123063334 -34.60087070175236, -58.50883382706294 -34.60167566937712, -58.5095019118431 -34.60093693617834, -58.5101241078603 -34.60024899366757, -58.50929513222771 -34.59973711035568, -58.50882109564432 -34.59944439190761, -58.50867464252389 -34.59935395074819, -58.50751717141407 -34.59863921304979, -58.50641662948476 -34.59795951567374, -58.50621437986864 -34.59783472399051, -58.50559199862483 -34.5985214496798, -58.50675703436043 -34.59924155524781, -58.50689607215907 -34.59932545185044, -58.50637327527028 -34.59990319741979, -58.50628054354314 -34.60009767463031)))",POINT (-58.50786242663112 -34.59985099324376),2,0.456,120,2,0.456,120,0,0
632,11_3_6,755,"MULTIPOLYGON (((-58.5048754071817 -34.59700840158477, -58.50498767752204 -34.59688490724164, -58.50549974144118 -34.59632090401909, -58.50416309923377 -34.59549393893514, -58.50287665936426 -34.59469800012351, -58.50275745263822 -34.59474233682003, -58.50220282048257 -34.59535359783741, -58.50233026450665 -34.59543651749863, -58.50353824990685 -34.59618297928563, -58.50301187374997 -34.5967633176855, -58.50291892466877 -34.59686926795658, -58.50425233889791 -34.59769343056752, -58.50559199862483 -34.5985214496798, -58.50621437986864 -34.59783472399051, -58.5048754071817 -34.59700840158477)))",POINT (-58.50420787677095 -34.59659433181324),2,0.9059999999999999,205,2,0.9059999999999999,205,0,0
633,11_3_7,789,"MULTIPOLYGON (((-58.50220282048257 -34.59535359783741, -58.50157880699468 -34.59604121939984, -58.50091043471255 -34.59677779715658, -58.50212114992901 -34.59751955345804, -58.50225106742484 -34.59760338790061, -58.50238967481701 -34.59769292382327, -58.5035823588798 -34.59843009372841, -58.50492355727962 -34.59925903508978, -58.50559199862483 -34.5985214496798, -58.50425233889791 -34.59769343056752, -58.50291892466877 -34.59686926795658, -58.50301187374997 -34.5967633176855, -58.50353824990685 -34.59618297928563, -58.50233026450665 -34.59543651749863, -58.50220282048257 -34.59535359783741)))",POINT (-58.50308863406534 -34.59728623634125),2,1.3230000000000002,264,2,1.3230000000000002,264,0,0
634,11_3_8,757,"MULTIPOLYGON (((-58.49838486194638 -34.5963676304009, -58.4971751147229 -34.59681736182488, -58.49800475354438 -34.59732932756627, -58.49822257927402 -34.59746419915053, -58.49954343424571 -34.59828172640628, -58.50013692464445 -34.59763405598269, -58.50024188046027 -34.59751472334986, -58.5003379832639 -34.59740539374246, -58.50080496834153 -34.59689396140065, -58.50091043471255 -34.59677779715658, -58.50157880699468 -34.59604121939984, -58.50220282048257 -34.59535359783741, -58.50275745263822 -34.59474233682003, -58.50179289515096 -34.59510083264923, -58.50070971648417 -34.5955033736435, -58.5001263573109 -34.59572018211873, -58.49963393548193 -34.59590329702601, -58.49955082895897 -34.59593416842288, -58.49838486194638 -34.5963676304009)))",POINT (-58.49982607945485 -34.5966138903484),2,1.422,258,2,1.422,258,0,0
635,11_3_9,734,"MULTIPOLYGON (((-58.50225106742484 -34.59760338790061, -58.50212114992901 -34.59751955345804, -58.50091043471255 -34.59677779715658, -58.50080496834153 -34.59689396140065, -58.5003379832639 -34.59740539374246, -58.50024188046027 -34.59751472334986, -58.50013692464445 -34.59763405598269, -58.49954343424571 -34.59828172640628, -58.50064298804437 -34.59896233116534, -58.50088092746432 -34.59910958655158, -58.50221452828034 -34.59993489786726, -58.50291211170167 -34.59916710534038, -58.50301757804142 -34.59905100974368, -58.5035823588798 -34.59843009372841, -58.50238967481701 -34.59769292382327, -58.50225106742484 -34.59760338790061)))",POINT (-58.50156328911714 -34.59835544777933),2,1.2590000000000001,280,2,1.2590000000000001,280,0,0
636,11_4_1,829,"MULTIPOLYGON (((-58.52137121561108 -34.6038936787501, -58.52203324415748 -34.60315368293596, -58.52013105893685 -34.60308043536304, -58.51822546870865 -34.60300497650204, -58.51814699520413 -34.60309210322994, -58.51940081824828 -34.60388988541287, -58.51933087966566 -34.60396774411985, -58.51881341688894 -34.60453997645934, -58.51873400953846 -34.60462776271498, -58.51819372986761 -34.60522676440718, -58.5175736924119 -34.6059142535447, -58.51884118633624 -34.60669595949685, -58.51946121856272 -34.60600761890935, -58.52007996402053 -34.60532082505728, -58.52059546395628 -34.60474858835303, -58.52067160575858 -34.60466667646229, -58.52076134253218 -34.60457068597962, -58.52086611200487 -34.60445823750716, -58.52137121561108 -34.6038936787501)))",POINT (-58.51961500836064 -34.60454701474266),2,1.515,320,2,1.515,320,1,1
637,11_4_10,691,"MULTIPOLYGON (((-58.51046283818086 -34.60503580300692, -58.51023006272975 -34.60489243783486, -58.50919442399194 -34.60425070012499, -58.50839794696842 -34.60513258334927, -58.50763252321306 -34.60598001191931, -58.50778043561097 -34.60607193261605, -58.50812993882271 -34.60628772651278, -58.50827069447858 -34.60637387441199, -58.50903236633496 -34.60552397843848, -58.50914142597145 -34.6055904887556, -58.50947107925234 -34.60579586345715, -58.50967207404575 -34.60591818517191, -58.50984665628264 -34.60602445982584, -58.51027429779982 -34.60628937411914, -58.51047299749871 -34.60641563920704, -58.51064511346479 -34.60652494195606, -58.5119659954422 -34.60737177111786, -58.51278450134765 -34.60646485496371, -58.51173050685613 -34.60581610398011, -58.51124475465832 -34.60551706170111, -58.51046283818086 -34.60503580300692)))",POINT (-58.510268345871 -34.60579929955982),2,0.955,245,2,0.955,245,0,0
638,11_4_11,931,"MULTIPOLYGON (((-58.51119743824153 -34.60822323723171, -58.5119659954422 -34.60737177111786, -58.51064511346479 -34.60652494195606, -58.51047299749871 -34.60641563920704, -58.51027429779982 -34.60628937411914, -58.50984665628264 -34.60602445982584, -58.50967207404575 -34.60591818517191, -58.50947107925234 -34.60579586345715, -58.50914142597145 -34.6055904887556, -58.50903236633496 -34.60552397843848, -58.50827069447858 -34.60637387441199, -58.50840949074752 -34.60645882565394, -58.50874945577171 -34.60667131135189, -58.50890665740987 -34.6067680865009, -58.50807338091207 -34.60769343349538, -58.50795693049404 -34.60782341112595, -58.50813210908566 -34.60792658927198, -58.50865278998461 -34.60823175765983, -58.50882354176438 -34.60833613369994, -58.51028790046756 -34.6092308859559, -58.51119743824153 -34.60822323723171)))",POINT (-58.50985920106606 -34.60742073010174),2,1.7369999999999999,393,2,1.7369999999999999,393,1,1
639,11_4_12,883,"MULTIPOLYGON (((-58.50763252321306 -34.60598001191931, -58.50839794696842 -34.60513258334927, -58.50919442399194 -34.60425070012499, -58.50833380367483 -34.60371734300524, -58.50753962256724 -34.60459971282298, -58.50677419656959 -34.60545016436711, -58.5057935567637 -34.6065395693226, -58.50602019165548 -34.60667343770604, -58.5064956150895 -34.6069523628489, -58.50666363378469 -34.60705265825834, -58.50778021867038 -34.60771931776615, -58.50795693049404 -34.60782341112595, -58.50807338091207 -34.60769343349538, -58.50890665740987 -34.6067680865009, -58.50874945577171 -34.60667131135189, -58.50840949074752 -34.60645882565394, -58.50827069447858 -34.60637387441199, -58.50812993882271 -34.60628772651278, -58.50778043561097 -34.60607193261605, -58.50763252321306 -34.60598001191931)))",POINT (-58.50760196164592 -34.6059341894421),2,0.89,222,2,0.89,222,0,0
640,11_4_13,795,"MULTIPOLYGON (((-58.50667176833418 -34.60406402263514, -58.50601274274972 -34.60479456744392, -58.50590753001536 -34.60491291903696, -58.50578563267293 -34.60505000952523, -58.50491931222775 -34.6060172498811, -58.50508178847647 -34.60611297176813, -58.50558924516773 -34.60641886217389, -58.5057935567637 -34.6065395693226, -58.50677419656959 -34.60545016436711, -58.50753962256724 -34.60459971282298, -58.50833380367483 -34.60371734300524, -58.50811287798132 -34.60358044844477, -58.50746893499042 -34.60318250239382, -58.50731290691376 -34.60335327020347, -58.50667176833418 -34.60406402263514)))",POINT (-58.50662815638997 -34.6048626960572),2,0.738,189,2,0.738,189,0,0
641,11_4_2,786,"MULTIPOLYGON (((-58.51628121595513 -34.60293232186952, -58.51617466146669 -34.60305702120076, -58.51518461004883 -34.60302653442088, -58.51518280270967 -34.60299674534271, -58.51485991133157 -34.60298575661933, -58.5148551595266 -34.60301421042759, -58.51478693668047 -34.60301325361708, -58.51471859087573 -34.60308828560105, -58.51552769172868 -34.60358260449132, -58.51565677835082 -34.60366318536895, -58.51577657783748 -34.60373806570934, -58.51680211854649 -34.60436946998746, -58.51692600928393 -34.60444575587894, -58.51819372986761 -34.60522676440718, -58.51873400953846 -34.60462776271498, -58.51881341688894 -34.60453997645934, -58.51933087966566 -34.60396774411985, -58.51940081824828 -34.60388988541287, -58.51814699520413 -34.60309210322994, -58.51822546870865 -34.60300497650204, -58.51628121595513 -34.60293232186952)))",POINT (-58.51738503125077 -34.60382079259027),2,1.089,282,2,1.089,282,0,0
